step,episode,episode_reward,env,seed,agent
130000,130,201.063330302236,hopper_stand,2,DrQ
140000,140,23.53233019031847,hopper_stand,2,DrQ
150000,150,14.56404812768,hopper_stand,2,DrQ
160000,160,22.73515368422589,hopper_stand,2,DrQ
170000,170,10.902141869062834,hopper_stand,2,DrQ
180000,180,326.66460497455984,hopper_stand,2,DrQ
190000,190,457.4487760713552,hopper_stand,2,DrQ
200000,200,420.5655895370902,hopper_stand,2,DrQ
210000,210,570.7444435670792,hopper_stand,2,DrQ
220000,220,690.8558997608969,hopper_stand,2,DrQ
230000,230,652.8689664176543,hopper_stand,2,DrQ
240000,240,546.3917277104445,hopper_stand,2,DrQ
250000,250,722.9475612660933,hopper_stand,2,DrQ
260000,260,654.0689949645538,hopper_stand,2,DrQ
270000,270,616.8192455967076,hopper_stand,2,DrQ
280000,280,684.1324651397384,hopper_stand,2,DrQ
290000,290,753.9470068313342,hopper_stand,2,DrQ
300000,300,654.197894553816,hopper_stand,2,DrQ
310000,310,735.5314143826868,hopper_stand,2,DrQ
320000,320,724.6423398669154,hopper_stand,2,DrQ
330000,330,788.4132328557222,hopper_stand,2,DrQ
340000,340,828.8178889059258,hopper_stand,2,DrQ
350000,350,810.1406293824074,hopper_stand,2,DrQ
360000,360,747.0310113433545,hopper_stand,2,DrQ
370000,370,784.5160849406511,hopper_stand,2,DrQ
380000,380,741.1295183250073,hopper_stand,2,DrQ
390000,390,847.6965298473724,hopper_stand,2,DrQ
400000,400,828.9825791739052,hopper_stand,2,DrQ
410000,410,650.4128479876335,hopper_stand,2,DrQ
420000,420,866.2953061725873,hopper_stand,2,DrQ
430000,430,866.4180644461052,hopper_stand,2,DrQ
440000,440,544.2550797158838,hopper_stand,2,DrQ
450000,450,555.7460949833262,hopper_stand,2,DrQ
460000,460,859.7390373459206,hopper_stand,2,DrQ
470000,470,706.2475944402464,hopper_stand,2,DrQ
480000,480,810.2624059470198,hopper_stand,2,DrQ
490000,490,812.0298874547,hopper_stand,2,DrQ
500000,500,753.1141924122082,hopper_stand,2,DrQ
510000,510,851.9049054892292,hopper_stand,2,DrQ
520000,520,646.616901105073,hopper_stand,2,DrQ
530000,530,888.3197055900304,hopper_stand,2,DrQ
540000,540,884.613393281346,hopper_stand,2,DrQ
550000,550,865.0577966980877,hopper_stand,2,DrQ
560000,560,670.4842370479713,hopper_stand,2,DrQ
570000,570,885.1574571462828,hopper_stand,2,DrQ
580000,580,857.4470331672113,hopper_stand,2,DrQ
590000,590,881.2709118682942,hopper_stand,2,DrQ
600000,600,856.8622094884488,hopper_stand,2,DrQ
610000,610,822.8509708547284,hopper_stand,2,DrQ
620000,620,818.7214208102484,hopper_stand,2,DrQ
630000,630,865.3144655951078,hopper_stand,2,DrQ
640000,640,879.8163614964723,hopper_stand,2,DrQ
650000,650,727.957976583841,hopper_stand,2,DrQ
660000,660,903.967316603786,hopper_stand,2,DrQ
670000,670,897.4659971053546,hopper_stand,2,DrQ
680000,680,889.4273489748828,hopper_stand,2,DrQ
690000,690,883.4052257080092,hopper_stand,2,DrQ
700000,700,882.9820768191507,hopper_stand,2,DrQ
710000,710,873.4257395470462,hopper_stand,2,DrQ
720000,720,881.4491843038082,hopper_stand,2,DrQ
730000,730,890.4795302593918,hopper_stand,2,DrQ
740000,740,896.5319866483867,hopper_stand,2,DrQ
750000,750,887.0870077256166,hopper_stand,2,DrQ
760000,760,896.0061578710977,hopper_stand,2,DrQ
770000,770,893.4392955161899,hopper_stand,2,DrQ
780000,780,776.7782296393285,hopper_stand,2,DrQ
790000,790,761.0238981287997,hopper_stand,2,DrQ
800000,800,610.157088612715,hopper_stand,2,DrQ
810000,810,775.3184724294373,hopper_stand,2,DrQ
820000,820,503.8810282515318,hopper_stand,2,DrQ
830000,830,713.3360885615816,hopper_stand,2,DrQ
840000,840,690.9865987350926,hopper_stand,2,DrQ
850000,850,779.0891692814447,hopper_stand,2,DrQ
860000,860,898.0165970853611,hopper_stand,2,DrQ
870000,870,890.5017145345932,hopper_stand,2,DrQ
880000,880,915.6927213030144,hopper_stand,2,DrQ
890000,890,784.5623763917308,hopper_stand,2,DrQ
900000,900,870.3908581791704,hopper_stand,2,DrQ
910000,910,869.7401353532692,hopper_stand,2,DrQ
920000,920,820.6582456149686,hopper_stand,2,DrQ
930000,930,859.0362051615973,hopper_stand,2,DrQ
940000,940,788.9623704223159,hopper_stand,2,DrQ
950000,950,739.8249110783786,hopper_stand,2,DrQ
960000,960,840.9341220435724,hopper_stand,2,DrQ
970000,970,900.5311996097029,hopper_stand,2,DrQ
980000,980,927.6896746198116,hopper_stand,2,DrQ
990000,990,905.6062759073768,hopper_stand,2,DrQ
1000000,1000,907.7608252073004,hopper_stand,2,DrQ
1010000,1010,804.2250134797126,hopper_stand,2,DrQ
1020000,1020,841.2061024417198,hopper_stand,2,DrQ
1030000,1030,876.2843052433881,hopper_stand,2,DrQ
1040000,1040,851.5027398034288,hopper_stand,2,DrQ
1050000,1050,857.1928144267647,hopper_stand,2,DrQ
1060000,1060,887.9773946447897,hopper_stand,2,DrQ
1070000,1070,779.9892776224867,hopper_stand,2,DrQ
1080000,1080,702.4285289898819,hopper_stand,2,DrQ
1090000,1090,740.0582066206883,hopper_stand,2,DrQ
1100000,1100,810.4795149459967,hopper_stand,2,DrQ
1110000,1110,892.3853919897597,hopper_stand,2,DrQ
1120000,1120,805.6457668401871,hopper_stand,2,DrQ
1130000,1130,872.3961764663612,hopper_stand,2,DrQ
1140000,1140,857.4648450564073,hopper_stand,2,DrQ
1150000,1150,905.3568662568274,hopper_stand,2,DrQ
1160000,1160,721.6088746883995,hopper_stand,2,DrQ
1170000,1170,897.1787159174423,hopper_stand,2,DrQ
1180000,1180,917.647889622928,hopper_stand,2,DrQ
1190000,1190,789.4502367798799,hopper_stand,2,DrQ
1200000,1200,815.6042994669534,hopper_stand,2,DrQ
1210000,1210,783.4816071370108,hopper_stand,2,DrQ
1220000,1220,878.1705485445365,hopper_stand,2,DrQ
1230000,1230,771.2435287327501,hopper_stand,2,DrQ
1240000,1240,865.1771441096747,hopper_stand,2,DrQ
1250000,1250,831.3461661823242,hopper_stand,2,DrQ
1260000,1260,910.4323895674152,hopper_stand,2,DrQ
1270000,1270,886.9840352813762,hopper_stand,2,DrQ
1280000,1280,911.2269198514826,hopper_stand,2,DrQ
1290000,1290,765.1384430257273,hopper_stand,2,DrQ
1300000,1300,806.0745433862825,hopper_stand,2,DrQ
1310000,1310,908.2972260984168,hopper_stand,2,DrQ
1320000,1320,918.456939825069,hopper_stand,2,DrQ
1330000,1330,921.6717997765784,hopper_stand,2,DrQ
1340000,1340,889.8295476098477,hopper_stand,2,DrQ
1350000,1350,923.15942156083,hopper_stand,2,DrQ
1360000,1360,918.5881020626242,hopper_stand,2,DrQ
1370000,1370,935.912126163949,hopper_stand,2,DrQ
1380000,1380,873.5140979822685,hopper_stand,2,DrQ
1390000,1390,910.4049231513573,hopper_stand,2,DrQ
1400000,1400,861.0381553254308,hopper_stand,2,DrQ
1410000,1410,889.34433269238,hopper_stand,2,DrQ
1420000,1420,861.8360622346141,hopper_stand,2,DrQ
1430000,1430,911.4385942814112,hopper_stand,2,DrQ
1440000,1440,851.1907881136583,hopper_stand,2,DrQ
1450000,1450,844.9368462906892,hopper_stand,2,DrQ
1460000,1460,809.0318211217166,hopper_stand,2,DrQ
1470000,1470,854.1587353867259,hopper_stand,2,DrQ
1480000,1480,810.5655407796168,hopper_stand,2,DrQ
1490000,1490,873.6522641174623,hopper_stand,2,DrQ
1500000,1500,906.0432214046464,hopper_stand,2,DrQ
1510000,1510,870.6912632814709,hopper_stand,2,DrQ
1520000,1520,879.0112983593756,hopper_stand,2,DrQ
1530000,1530,913.6643034920056,hopper_stand,2,DrQ
1540000,1540,890.7281124368559,hopper_stand,2,DrQ
1550000,1550,808.5011126773651,hopper_stand,2,DrQ
1560000,1560,916.3370116367976,hopper_stand,2,DrQ
1570000,1570,788.1416958987489,hopper_stand,2,DrQ
1580000,1580,910.099734370546,hopper_stand,2,DrQ
1590000,1590,876.0389538509027,hopper_stand,2,DrQ
1600000,1600,865.1878724755464,hopper_stand,2,DrQ
1610000,1610,886.8736704655438,hopper_stand,2,DrQ
1620000,1620,901.0619436613088,hopper_stand,2,DrQ
1630000,1630,785.9085420330638,hopper_stand,2,DrQ
1640000,1640,926.6481141380492,hopper_stand,2,DrQ
1650000,1650,864.0681885086373,hopper_stand,2,DrQ
1660000,1660,916.284479398041,hopper_stand,2,DrQ
1670000,1670,901.6998923202284,hopper_stand,2,DrQ
1680000,1680,898.941680853682,hopper_stand,2,DrQ
1690000,1690,780.7752403693721,hopper_stand,2,DrQ
1700000,1700,735.6080066236609,hopper_stand,2,DrQ
1710000,1710,767.8334598983812,hopper_stand,2,DrQ
1720000,1720,915.29953568915,hopper_stand,2,DrQ
1730000,1730,841.8523157775301,hopper_stand,2,DrQ
1740000,1740,912.697444411823,hopper_stand,2,DrQ
1750000,1750,891.9999102774551,hopper_stand,2,DrQ
1760000,1760,847.4517809373697,hopper_stand,2,DrQ
1770000,1770,878.2759650062918,hopper_stand,2,DrQ
1780000,1780,832.9036066255409,hopper_stand,2,DrQ
1790000,1790,871.8654849598352,hopper_stand,2,DrQ
1800000,1800,875.6163760619618,hopper_stand,2,DrQ
1810000,1810,900.7227185703276,hopper_stand,2,DrQ
1820000,1820,877.2163061268865,hopper_stand,2,DrQ
1830000,1830,907.423911439712,hopper_stand,2,DrQ
1840000,1840,926.4099437336891,hopper_stand,2,DrQ
1850000,1850,917.3165726143444,hopper_stand,2,DrQ
1860000,1860,906.2273539295422,hopper_stand,2,DrQ
1870000,1870,903.3771886248614,hopper_stand,2,DrQ
1880000,1880,919.5781844257416,hopper_stand,2,DrQ
1890000,1890,931.5544789898828,hopper_stand,2,DrQ
1900000,1900,901.1099900902656,hopper_stand,2,DrQ
1910000,1910,912.2960794363204,hopper_stand,2,DrQ
1920000,1920,818.9785445596788,hopper_stand,2,DrQ
1930000,1930,680.1853133811204,hopper_stand,2,DrQ
1940000,1940,901.4897825706736,hopper_stand,2,DrQ
1950000,1950,823.7418098273563,hopper_stand,2,DrQ
1960000,1960,893.0705707705725,hopper_stand,2,DrQ
1970000,1970,815.3471602590022,hopper_stand,2,DrQ
1980000,1980,793.8482927334802,hopper_stand,2,DrQ
1990000,1990,395.8272610885521,hopper_stand,2,DrQ
2000000,2000,823.4371113112387,hopper_stand,2,DrQ
2010000,2010,792.6733562987025,hopper_stand,2,DrQ
2020000,2020,856.5606189871041,hopper_stand,2,DrQ
2030000,2030,842.1033646176409,hopper_stand,2,DrQ
2040000,2040,887.8415137008756,hopper_stand,2,DrQ
2050000,2050,762.7225682609966,hopper_stand,2,DrQ
2060000,2060,827.2543473200342,hopper_stand,2,DrQ
2070000,2070,713.8270110816371,hopper_stand,2,DrQ
2080000,2080,893.5665334101589,hopper_stand,2,DrQ
2090000,2090,790.9700003170178,hopper_stand,2,DrQ
2100000,2100,899.4938883059813,hopper_stand,2,DrQ
2110000,2110,897.4505112233135,hopper_stand,2,DrQ
2120000,2120,912.8567344489549,hopper_stand,2,DrQ
2130000,2130,914.6245080459624,hopper_stand,2,DrQ
2140000,2140,897.9264711046662,hopper_stand,2,DrQ
2150000,2150,928.1326260043976,hopper_stand,2,DrQ
2160000,2160,904.7564324350784,hopper_stand,2,DrQ
2170000,2170,828.3844953667145,hopper_stand,2,DrQ
2180000,2180,774.8549468007484,hopper_stand,2,DrQ
2190000,2190,929.728732674265,hopper_stand,2,DrQ
2200000,2200,905.0888587672492,hopper_stand,2,DrQ
2210000,2210,745.3477821320042,hopper_stand,2,DrQ
2220000,2220,920.8771980239236,hopper_stand,2,DrQ
2230000,2230,825.2468130836181,hopper_stand,2,DrQ
2240000,2240,935.1156718585132,hopper_stand,2,DrQ
2250000,2250,864.1930530377065,hopper_stand,2,DrQ
2260000,2260,899.3641380647978,hopper_stand,2,DrQ
2270000,2270,919.8907975854828,hopper_stand,2,DrQ
2280000,2280,827.6255396980918,hopper_stand,2,DrQ
2290000,2290,840.8063253864999,hopper_stand,2,DrQ
2300000,2300,919.4176137048328,hopper_stand,2,DrQ
2310000,2310,823.1124660561778,hopper_stand,2,DrQ
0,0,4.990809185607717,hopper_stand,6,DrQ
10000,10,3.1926334049694822,hopper_stand,6,DrQ
20000,20,0.1606792670049977,hopper_stand,6,DrQ
30000,30,0.5820386141254503,hopper_stand,6,DrQ
40000,40,1.2000062512520746,hopper_stand,6,DrQ
50000,50,6.82979663093617,hopper_stand,6,DrQ
60000,60,12.086972867426477,hopper_stand,6,DrQ
70000,70,1.2800485955171668,hopper_stand,6,DrQ
80000,80,41.1810294380024,hopper_stand,6,DrQ
90000,90,118.174938432535,hopper_stand,6,DrQ
100000,100,24.4908608477194,hopper_stand,6,DrQ
110000,110,152.96480220830628,hopper_stand,6,DrQ
120000,120,482.0966660005557,hopper_stand,6,DrQ
130000,130,635.9312515232298,hopper_stand,6,DrQ
140000,140,599.1367136898116,hopper_stand,6,DrQ
150000,150,519.2035815658036,hopper_stand,6,DrQ
160000,160,753.3486236340954,hopper_stand,6,DrQ
170000,170,788.0103414869233,hopper_stand,6,DrQ
180000,180,741.639867562548,hopper_stand,6,DrQ
190000,190,804.5365137074153,hopper_stand,6,DrQ
200000,200,821.7895526323673,hopper_stand,6,DrQ
210000,210,856.6137970692995,hopper_stand,6,DrQ
220000,220,840.9778176614432,hopper_stand,6,DrQ
230000,230,857.6126753479866,hopper_stand,6,DrQ
240000,240,851.6233644507535,hopper_stand,6,DrQ
250000,250,844.7742470078516,hopper_stand,6,DrQ
260000,260,844.2735287191656,hopper_stand,6,DrQ
270000,270,848.0769871402838,hopper_stand,6,DrQ
280000,280,861.4903024756592,hopper_stand,6,DrQ
290000,290,782.7814102803952,hopper_stand,6,DrQ
300000,300,854.8195022421339,hopper_stand,6,DrQ
310000,310,857.2123662167639,hopper_stand,6,DrQ
320000,320,861.4831980786232,hopper_stand,6,DrQ
330000,330,791.5419597342923,hopper_stand,6,DrQ
340000,340,879.0159698429115,hopper_stand,6,DrQ
350000,350,843.5835371789569,hopper_stand,6,DrQ
360000,360,771.8381131609094,hopper_stand,6,DrQ
370000,370,779.5842557622489,hopper_stand,6,DrQ
380000,380,902.5798808471608,hopper_stand,6,DrQ
390000,390,876.981668891073,hopper_stand,6,DrQ
400000,400,785.59173431212,hopper_stand,6,DrQ
410000,410,861.0746720965673,hopper_stand,6,DrQ
420000,420,817.8093741988167,hopper_stand,6,DrQ
430000,430,789.5501747443228,hopper_stand,6,DrQ
440000,440,729.9699238087924,hopper_stand,6,DrQ
450000,450,838.6970136297753,hopper_stand,6,DrQ
460000,460,906.2619420576816,hopper_stand,6,DrQ
470000,470,888.1744068683454,hopper_stand,6,DrQ
480000,480,881.6278963901262,hopper_stand,6,DrQ
490000,490,809.6277553995842,hopper_stand,6,DrQ
500000,500,846.9635191602811,hopper_stand,6,DrQ
510000,510,819.8834840328348,hopper_stand,6,DrQ
520000,520,883.7330994352478,hopper_stand,6,DrQ
530000,530,902.2657139247744,hopper_stand,6,DrQ
540000,540,882.1359673378462,hopper_stand,6,DrQ
550000,550,910.64210660984,hopper_stand,6,DrQ
560000,560,790.7933608041845,hopper_stand,6,DrQ
570000,570,878.3952974596359,hopper_stand,6,DrQ
580000,580,877.3912664820504,hopper_stand,6,DrQ
590000,590,889.1408828465744,hopper_stand,6,DrQ
600000,600,887.5978614937958,hopper_stand,6,DrQ
610000,610,892.7066791330608,hopper_stand,6,DrQ
620000,620,806.1799285730824,hopper_stand,6,DrQ
630000,630,901.4187310478123,hopper_stand,6,DrQ
640000,640,865.1710825219623,hopper_stand,6,DrQ
650000,650,564.6493988561413,hopper_stand,6,DrQ
660000,660,908.8615011912058,hopper_stand,6,DrQ
670000,670,919.992807218921,hopper_stand,6,DrQ
680000,680,847.7335974744159,hopper_stand,6,DrQ
690000,690,790.6529292973378,hopper_stand,6,DrQ
700000,700,864.0460629672901,hopper_stand,6,DrQ
710000,710,828.5403779969104,hopper_stand,6,DrQ
720000,720,841.042452244087,hopper_stand,6,DrQ
730000,730,798.8875552905753,hopper_stand,6,DrQ
740000,740,772.5238020158282,hopper_stand,6,DrQ
750000,750,863.956396338522,hopper_stand,6,DrQ
760000,760,876.5526082639852,hopper_stand,6,DrQ
770000,770,844.5478277208289,hopper_stand,6,DrQ
780000,780,884.835044672287,hopper_stand,6,DrQ
790000,790,834.5933368989332,hopper_stand,6,DrQ
800000,800,889.0035692770189,hopper_stand,6,DrQ
810000,810,890.5520516194161,hopper_stand,6,DrQ
820000,820,851.5385332634855,hopper_stand,6,DrQ
830000,830,845.7188642890463,hopper_stand,6,DrQ
840000,840,873.8582628232549,hopper_stand,6,DrQ
850000,850,838.224602752687,hopper_stand,6,DrQ
860000,860,863.4452879847273,hopper_stand,6,DrQ
870000,870,825.079747650572,hopper_stand,6,DrQ
880000,880,768.8902442417913,hopper_stand,6,DrQ
890000,890,861.969058591485,hopper_stand,6,DrQ
900000,900,849.1498997563368,hopper_stand,6,DrQ
910000,910,857.5334422092047,hopper_stand,6,DrQ
920000,920,908.21868456118,hopper_stand,6,DrQ
930000,930,879.3430999321187,hopper_stand,6,DrQ
940000,940,809.5713303447585,hopper_stand,6,DrQ
950000,950,802.4851875573198,hopper_stand,6,DrQ
960000,960,751.2922000213762,hopper_stand,6,DrQ
970000,970,835.4855873729463,hopper_stand,6,DrQ
980000,980,854.7282756782463,hopper_stand,6,DrQ
990000,990,841.3493011747029,hopper_stand,6,DrQ
1000000,1000,857.2471321343106,hopper_stand,6,DrQ
1010000,1010,860.3926274930789,hopper_stand,6,DrQ
1020000,1020,892.2204627876511,hopper_stand,6,DrQ
1030000,1030,860.8165838531352,hopper_stand,6,DrQ
1040000,1040,800.5940061481351,hopper_stand,6,DrQ
1050000,1050,846.7775249053857,hopper_stand,6,DrQ
1060000,1060,862.3871595548877,hopper_stand,6,DrQ
1070000,1070,869.515054998167,hopper_stand,6,DrQ
1080000,1080,858.1679893298732,hopper_stand,6,DrQ
1090000,1090,929.0574351557324,hopper_stand,6,DrQ
1100000,1100,910.1057760245508,hopper_stand,6,DrQ
1110000,1110,923.966312826098,hopper_stand,6,DrQ
1120000,1120,918.6494412619088,hopper_stand,6,DrQ
1130000,1130,876.088309931415,hopper_stand,6,DrQ
1140000,1140,829.3974963900284,hopper_stand,6,DrQ
1150000,1150,879.2400450385272,hopper_stand,6,DrQ
1160000,1160,710.0891155106682,hopper_stand,6,DrQ
1170000,1170,822.6330121933478,hopper_stand,6,DrQ
1180000,1180,558.6739434071245,hopper_stand,6,DrQ
1190000,1190,782.5442185669011,hopper_stand,6,DrQ
1200000,1200,873.0858238224631,hopper_stand,6,DrQ
1210000,1210,879.0889128667433,hopper_stand,6,DrQ
1220000,1220,901.437835846574,hopper_stand,6,DrQ
1230000,1230,713.135744080611,hopper_stand,6,DrQ
1240000,1240,888.7864424660147,hopper_stand,6,DrQ
1250000,1250,840.0189376462065,hopper_stand,6,DrQ
1260000,1260,835.3148635505098,hopper_stand,6,DrQ
1270000,1270,899.4808485355303,hopper_stand,6,DrQ
1280000,1280,886.564368093553,hopper_stand,6,DrQ
1290000,1290,891.8546750498668,hopper_stand,6,DrQ
1300000,1300,747.9612980098317,hopper_stand,6,DrQ
1310000,1310,863.4489688905144,hopper_stand,6,DrQ
1320000,1320,896.1801811903995,hopper_stand,6,DrQ
1330000,1330,698.2872134683619,hopper_stand,6,DrQ
1340000,1340,833.2784156313126,hopper_stand,6,DrQ
1350000,1350,780.9043423897017,hopper_stand,6,DrQ
1360000,1360,874.6591585512746,hopper_stand,6,DrQ
1370000,1370,877.5812165211258,hopper_stand,6,DrQ
1380000,1380,889.1770593292644,hopper_stand,6,DrQ
1390000,1390,902.1525250125856,hopper_stand,6,DrQ
1400000,1400,874.987881035399,hopper_stand,6,DrQ
1410000,1410,867.9043903245323,hopper_stand,6,DrQ
1420000,1420,852.0778585047734,hopper_stand,6,DrQ
1430000,1430,861.4428731444696,hopper_stand,6,DrQ
1440000,1440,871.6571988808086,hopper_stand,6,DrQ
1450000,1450,877.1667721777098,hopper_stand,6,DrQ
1460000,1460,700.8513367873189,hopper_stand,6,DrQ
1470000,1470,858.7514501662822,hopper_stand,6,DrQ
1480000,1480,887.8818105600851,hopper_stand,6,DrQ
1490000,1490,909.0015391931032,hopper_stand,6,DrQ
1500000,1500,898.6002185320636,hopper_stand,6,DrQ
1510000,1510,807.2003170335747,hopper_stand,6,DrQ
1520000,1520,882.2007095038744,hopper_stand,6,DrQ
1530000,1530,895.1124275473869,hopper_stand,6,DrQ
1540000,1540,688.4159283533293,hopper_stand,6,DrQ
1550000,1550,663.1505682188608,hopper_stand,6,DrQ
1560000,1560,781.5549449884659,hopper_stand,6,DrQ
1570000,1570,779.3469002953664,hopper_stand,6,DrQ
1580000,1580,870.0202693745946,hopper_stand,6,DrQ
1590000,1590,846.6609593903488,hopper_stand,6,DrQ
1600000,1600,796.2158082874515,hopper_stand,6,DrQ
1610000,1610,869.3462961875026,hopper_stand,6,DrQ
1620000,1620,776.5885788649691,hopper_stand,6,DrQ
1630000,1630,848.8912364124162,hopper_stand,6,DrQ
1640000,1640,891.1057677589197,hopper_stand,6,DrQ
1650000,1650,864.5312875151125,hopper_stand,6,DrQ
1660000,1660,768.345274207927,hopper_stand,6,DrQ
1670000,1670,857.3826410160661,hopper_stand,6,DrQ
1680000,1680,867.9616127410388,hopper_stand,6,DrQ
1690000,1690,898.1762319426407,hopper_stand,6,DrQ
1700000,1700,862.9210491643387,hopper_stand,6,DrQ
1710000,1710,779.3652439390225,hopper_stand,6,DrQ
1720000,1720,774.1884194367816,hopper_stand,6,DrQ
1730000,1730,685.5443768940789,hopper_stand,6,DrQ
1740000,1740,641.6987714493629,hopper_stand,6,DrQ
1750000,1750,895.7585281341335,hopper_stand,6,DrQ
1760000,1760,761.1299126882724,hopper_stand,6,DrQ
1770000,1770,746.240962102236,hopper_stand,6,DrQ
1780000,1780,828.1395905924999,hopper_stand,6,DrQ
1790000,1790,849.4681571731618,hopper_stand,6,DrQ
1800000,1800,784.6117630723082,hopper_stand,6,DrQ
1810000,1810,882.2539979245932,hopper_stand,6,DrQ
1820000,1820,879.9951364581705,hopper_stand,6,DrQ
1830000,1830,853.8853993392665,hopper_stand,6,DrQ
1840000,1840,763.2693490718477,hopper_stand,6,DrQ
1850000,1850,881.404973447878,hopper_stand,6,DrQ
1860000,1860,852.3975656380867,hopper_stand,6,DrQ
1870000,1870,899.8904389248818,hopper_stand,6,DrQ
1880000,1880,858.286131784634,hopper_stand,6,DrQ
1890000,1890,837.4610846240441,hopper_stand,6,DrQ
1900000,1900,616.691060801508,hopper_stand,6,DrQ
1910000,1910,892.2572583075638,hopper_stand,6,DrQ
1920000,1920,872.7915863573762,hopper_stand,6,DrQ
1930000,1930,862.7069439373303,hopper_stand,6,DrQ
1940000,1940,886.4340917121162,hopper_stand,6,DrQ
1950000,1950,911.79201206874,hopper_stand,6,DrQ
1960000,1960,817.0085578542188,hopper_stand,6,DrQ
1970000,1970,868.3142829398364,hopper_stand,6,DrQ
1980000,1980,844.3517935687653,hopper_stand,6,DrQ
1990000,1990,867.5110928550138,hopper_stand,6,DrQ
2000000,2000,897.0974877978338,hopper_stand,6,DrQ
2010000,2010,873.125562595065,hopper_stand,6,DrQ
2020000,2020,898.1852606732997,hopper_stand,6,DrQ
2030000,2030,832.9903209209749,hopper_stand,6,DrQ
2040000,2040,813.0705649752467,hopper_stand,6,DrQ
2050000,2050,848.2024653192067,hopper_stand,6,DrQ
2060000,2060,889.1868365382749,hopper_stand,6,DrQ
2070000,2070,907.3620337892764,hopper_stand,6,DrQ
2080000,2080,908.8192468046057,hopper_stand,6,DrQ
2090000,2090,826.9191550058548,hopper_stand,6,DrQ
2100000,2100,874.5943630439263,hopper_stand,6,DrQ
2110000,2110,887.0274112462066,hopper_stand,6,DrQ
2120000,2120,857.7400213657538,hopper_stand,6,DrQ
2130000,2130,909.9112561323242,hopper_stand,6,DrQ
2140000,2140,898.959318436572,hopper_stand,6,DrQ
2150000,2150,906.601978490484,hopper_stand,6,DrQ
2160000,2160,894.0142852543187,hopper_stand,6,DrQ
2170000,2170,887.8974173164586,hopper_stand,6,DrQ
2180000,2180,834.158207147583,hopper_stand,6,DrQ
2190000,2190,877.0793034802608,hopper_stand,6,DrQ
2200000,2200,903.1624280937042,hopper_stand,6,DrQ
2210000,2210,674.8431315006377,hopper_stand,6,DrQ
2220000,2220,785.8440339753813,hopper_stand,6,DrQ
2230000,2230,874.2262805340097,hopper_stand,6,DrQ
2240000,2240,754.3059209878578,hopper_stand,6,DrQ
2250000,2250,796.6818596983171,hopper_stand,6,DrQ
2260000,2260,870.1421076223029,hopper_stand,6,DrQ
2270000,2270,769.1378514038157,hopper_stand,6,DrQ
2280000,2280,874.065837832348,hopper_stand,6,DrQ
2290000,2290,872.7597467863126,hopper_stand,6,DrQ
2300000,2300,838.7369696504187,hopper_stand,6,DrQ
0,0,3.098670299284044,hopper_stand,3,DrQ
10000,10,4.953919808546631,hopper_stand,3,DrQ
20000,20,3.0527385573675403,hopper_stand,3,DrQ
30000,30,23.76045969681868,hopper_stand,3,DrQ
40000,40,3.6492348639013534,hopper_stand,3,DrQ
50000,50,6.044538793081497,hopper_stand,3,DrQ
60000,60,28.234837956961503,hopper_stand,3,DrQ
70000,70,146.66996334692985,hopper_stand,3,DrQ
80000,80,71.77113547396905,hopper_stand,3,DrQ
90000,90,396.81918103438016,hopper_stand,3,DrQ
100000,100,450.4774015292812,hopper_stand,3,DrQ
110000,110,579.9422222438712,hopper_stand,3,DrQ
120000,120,702.3915915562718,hopper_stand,3,DrQ
130000,130,748.3371778405314,hopper_stand,3,DrQ
140000,140,758.8830502413513,hopper_stand,3,DrQ
150000,150,697.8337420749606,hopper_stand,3,DrQ
160000,160,699.9626953264743,hopper_stand,3,DrQ
170000,170,781.3680405221022,hopper_stand,3,DrQ
180000,180,846.0805312122537,hopper_stand,3,DrQ
190000,190,826.7506100889423,hopper_stand,3,DrQ
200000,200,713.5145907257961,hopper_stand,3,DrQ
210000,210,695.7802490175686,hopper_stand,3,DrQ
220000,220,668.9939271657784,hopper_stand,3,DrQ
230000,230,820.9053939842387,hopper_stand,3,DrQ
240000,240,838.5636040147632,hopper_stand,3,DrQ
250000,250,776.7617982628183,hopper_stand,3,DrQ
260000,260,859.8766056820626,hopper_stand,3,DrQ
270000,270,858.0444477862195,hopper_stand,3,DrQ
280000,280,757.1909272483258,hopper_stand,3,DrQ
290000,290,856.3221304378093,hopper_stand,3,DrQ
300000,300,858.6974621811571,hopper_stand,3,DrQ
310000,310,830.9509533647217,hopper_stand,3,DrQ
320000,320,885.836340182332,hopper_stand,3,DrQ
330000,330,859.1240839346973,hopper_stand,3,DrQ
340000,340,753.5480462468528,hopper_stand,3,DrQ
350000,350,800.8396826025959,hopper_stand,3,DrQ
360000,360,876.3577935668651,hopper_stand,3,DrQ
370000,370,754.0557680201033,hopper_stand,3,DrQ
380000,380,855.9364450678737,hopper_stand,3,DrQ
390000,390,774.3001674148486,hopper_stand,3,DrQ
400000,400,871.0056391128318,hopper_stand,3,DrQ
410000,410,815.6623032768433,hopper_stand,3,DrQ
420000,420,750.4074147872722,hopper_stand,3,DrQ
430000,430,868.8286832632521,hopper_stand,3,DrQ
440000,440,874.8928969281562,hopper_stand,3,DrQ
450000,450,773.4665904627792,hopper_stand,3,DrQ
460000,460,763.0142099854119,hopper_stand,3,DrQ
470000,470,788.8606008156752,hopper_stand,3,DrQ
480000,480,874.0188852491185,hopper_stand,3,DrQ
490000,490,798.1039764393802,hopper_stand,3,DrQ
